toi,tfopwg_disp,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_eqt,pl_insol,st_teff,st_logg,st_rad
"4041.01","PC",7.8808589,4.7880000,5120.0000000,10.2354000,1149.0000000,289.5460000,5914.8000000,4.1700000,1.4100000
"4042.01","PC",2.3238426,2.3910000,9780.0000000,13.8867000,1513.0000000,870.4970000,5983.9000000,4.2000000,1.3800000
"4043.01","PC",5.1191172,5.5630000,6317.0000000,13.0806000,1542.0000000,939.7660000,5926.0000000,4.0100000,1.7000000
"4044.01","FP",4.1508803,2.2560000,12290.0000000,8.3179900,807.0000000,70.6022000,4460.0000000,4.5600000,0.7300000
"4045.01","PC",7.9927894,3.8840000,16540.0000000,,971.0000000,147.6350000,5530.9000000,,
"4046.01","PC",0.7583741,0.7480000,850.0000000,5.4111000,1660.0000000,1262.0000000,6209.0000000,4.1300000,1.5600000
"4047.01","PC",4.5029619,4.1690000,2890.0000000,9.4478800,2010.0000000,2710.2200000,8103.0000000,4.2400000,1.7700000
"4048.01","FP",1.9724010,2.4350000,7460.0000000,14.7348000,1916.0000000,2239.6600000,6184.0000000,4.1000000,1.6000000
"4049.01","PC",31.4001189,2.5454960,15097.0640966,10.2456091,455.3113573,10.1567540,4953.0000000,4.5500000,0.7917130
"405.01","FP",1.7560902,1.7630000,1650.0000000,7.5211800,,1923.3400000,6249.0000000,4.2800000,1.2900000
"4294.01","PC",2.4330551,1.8820000,15280.0000000,,1212.0000000,359.3580000,5512.0000000,,
"4295.01","PC",11.3929129,4.4600000,6880.0000000,10.0728000,836.0000000,81.3540000,5217.0000000,4.2800000,1.1400000
"4296.01","FA",19.9706574,1.8801996,1037.3799062,3.1454612,567.2769582,24.4738096,4985.0000000,4.4500000,0.8990810
"4296.02","PC",5.0959342,2.4687001,809.8622350,2.4168349,1162.8531187,303.5476597,4985.0000000,4.4500000,0.8990810
"4296.03","PC",12.4911003,2.8688538,900.1950063,2.6609500,1105.1199324,247.6082378,4985.0000000,4.4500000,0.8990810
"4297.01","PC",16.5272651,3.5945709,1074.4297512,2.9241556,581.4569608,27.0141494,5030.0000000,4.5313200,0.8217390
"4298.01","PC",722.2619756,7.7126298,480.7963350,2.7207078,231.3609161,0.6771439,5857.0000000,4.2657800,1.2205900
"4299.01","PC",6.6019866,5.7540000,600.0000000,3.5571500,1680.0000000,1325.3500000,6758.0000000,4.2800000,1.4500000
"430.01","FP",0.5864400,1.4410000,443.2810000,2.3127600,2511.0000000,6607.5000000,5997.7000000,,1.0000000
"4300.01","FP",0.8062768,1.9630000,660.0000000,9.0531300,3231.0000000,18112.6000000,7311.1000000,4.1600000,3.3700000
"4301.01","PC",6.5445251,2.1380000,787.0000000,2.6270100,868.0000000,94.6613000,5686.0000000,4.4600000,0.9800000
"4302.01","PC",38.7619532,4.5738199,785.4007844,2.5255313,492.9832275,13.9588480,5653.0000000,4.5530600,0.8760010
"4303.01","PC",8.6110844,2.0181798,542.6102038,4.3063675,1319.7436969,716.9343478,6908.0000000,4.1205500,1.7652400
"4304.01","KP",15.5718552,4.9310000,380.0000000,2.4431700,912.0000000,115.2060000,6352.3300000,4.3050200,1.3100000
"4304.03","KP",31.7180208,2.3326321,292.8649645,2.2998049,696.5022874,55.6174650,6352.3300000,4.3050200,1.3088300
"4305.01","PC",183.0019106,2.5483505,396.3670005,5.5931205,555.1292025,22.4438469,6200.0000000,3.6337100,2.7539101
"4516.01","KP",3.7224626,2.5956780,19962.6105832,11.4694856,940.6014835,184.9880350,4926.0000000,4.5177100,0.8206400
"4517.01","KP",1.2089755,1.2860000,668.0000000,1.6864500,1183.0000000,325.7490000,4199.0000000,4.6532100,0.6300000
"4518.01","KP",3.4088330,3.1630000,16032.0000000,14.2632000,1430.0000000,695.6500000,6134.0000000,4.4100000,1.1100000
"4519.01","PC",5.8903558,2.5374738,8410.6143369,,1009.2410680,245.1888178,5780.0000000,4.4380000,
"452.01","KP",4.7633952,3.0078272,13160.6298310,10.2196833,938.3708227,183.2394519,5258.0000000,4.5100000,0.8755100
"4520.01","KP",3.2047072,3.3310000,7448.0000000,,,,5342.0000000,,
"4521.01","KP",3.0717182,1.5983426,14228.6266087,12.0054949,1043.0891762,279.7736168,5082.0000000,4.5108000,0.8483940
"4522.01","FP",0.3643225,0.2120684,38216.7895418,6.9527391,1086.4738962,329.3048956,3473.0000000,4.8765700,0.3473310
"4523.01","KP",2.7186256,2.1290000,13160.0000000,12.4543000,1388.0000000,616.3300000,6427.0000000,4.5283400,1.0300000
"4524.01","CP",0.9260632,1.0350000,221.0000000,1.6773600,1576.0000000,1025.8400000,5640.0000000,4.3500000,1.1100000
"4525.01","KP",2.4841975,1.5110000,10361.0000000,13.3413000,1232.0000000,383.0470000,6089.0000000,4.2800000,1.2800000
"4526.01","KP",2.2604346,0.9618922,6082.0199641,2.6794739,547.9231143,21.3009753,3236.0000000,4.8800000,0.3410240
"4527.01","CP",0.3994445,0.8028796,330.8173737,0.9086617,1247.0250186,571.5071504,3702.0000000,4.7500000,0.4859480
"4528.01","FA",4.0249712,2.5421502,20420.7314775,10.8574371,827.5576787,110.8444857,4492.0000000,4.5157800,0.7704970
"4529.01","CP",5.8795752,2.0778157,1352.7622114,1.8721219,498.6247907,14.6088648,3611.0000000,4.7400000,0.4927590
"453.01","KP",2.7058200,4.9680000,7500.0000000,18.4904000,2151.0000000,3557.2900000,6441.6000000,3.9100000,2.1000000
"4530.01","KP",3.6528112,2.8788573,18681.4630568,12.6675004,1095.6337284,340.5513253,5610.0000000,4.5191500,0.9076820
"4760.01","PC",7.7223185,3.3440000,11390.0000000,,1441.0000000,717.0210000,8539.7000000,,
"4761.01","PC",3.7863767,5.1230000,2190.0000000,9.9441100,2044.0000000,2897.8600000,6892.9000000,3.9500000,2.1600000
"4762.01","PC",4.3591525,3.5590000,1030.0000000,3.6157700,1394.0000000,626.9540000,5866.0000000,4.3000000,1.2000000
"4763.01","PC",5.8679992,5.6050000,4550.0000000,14.2889000,1735.0000000,1505.8900000,7054.0000000,3.9600000,2.1600000
"4764.01","PC",1.6025971,2.2120000,13050.0000000,10.4975000,1528.0000000,905.7760000,5164.0000000,4.4300000,0.9500000
"4765.01","PC",16.3734954,5.0220000,7810.0000000,,799.0000000,67.7790000,5809.3000000,,
"4766.01","PC",1.9326573,1.6191056,14051.9827876,10.5088307,1196.3465579,484.1155352,4909.0000000,4.4700000,0.8617430
"4767.01","PC",2.7319222,3.9130000,3880.0000000,13.2415000,1927.0000000,2289.2700000,5473.0000000,3.7900000,2.0800000
"4768.01","PC",7.2644599,3.2330000,7988.0000000,15.0763000,1295.0000000,468.1870000,6617.0000000,4.1500000,1.6400000
"4769.01","PC",2.8636452,3.4020000,8590.0000000,,2890.0000000,11583.8000000,8675.5000000,,
"477.01","KP",2.9444273,2.4478494,20291.3838652,12.7921539,1076.5451049,317.4314288,5150.0000000,4.5575400,0.8872700
"4770.01","PC",1.9491813,3.1190000,11670.0000000,15.8333000,2165.0000000,3650.3400000,6472.0000000,4.2900000,1.3600000
"4771.01","APC",6.0049484,3.3660000,8932.0000000,12.6954000,1173.0000000,315.0490000,6373.5000000,4.2600000,1.2600000
"4772.01","PC",2.8894603,2.5610000,17030.0000000,13.0354000,1304.0000000,480.0710000,5604.0000000,4.4600000,0.9700000
"4773.01","PC",1.7454828,1.9232730,6919.1303309,14.1453349,2012.9003882,3879.8071248,6674.0000000,4.2400000,1.4871401
"4774.01","PC",8.6000244,3.9740000,1620.0000000,4.5582200,1020.0000000,180.3560000,5700.8000000,4.3300000,1.1400000
"4775.01","PC",2.4732088,2.2440000,2740.0000000,15.4982000,1826.0000000,1846.6600000,6643.0000000,4.0400000,1.8700000
"4776.01","PC",10.4137997,3.7740000,6720.0000000,10.0431000,919.0000000,118.7250000,6079.0000000,4.3300000,1.2000000
"4777.01","PC",2.9588764,2.6820000,12900.0000000,14.8585000,1668.0000000,1285.3800000,6041.0000000,4.3800000,1.1300000
"4050.01","PC",4.6546139,1.3650000,5540.0000000,12.7473000,861.0000000,91.4646000,5966.0000000,4.0800000,1.5800000
"4051.01","FP",1.5373948,1.1940000,2710.0000000,5.7643500,1391.0000000,621.7150000,5091.0000000,4.3600000,1.0000000
"4052.01","FP",0.7409429,1.0840000,2460.0000000,4.5844200,1740.0000000,1523.2700000,5406.0000000,4.5300000,0.8700000
"4053.01","FP",21.7894491,6.8044292,12276.8028409,,652.5693517,42.8575849,6118.5000000,,
"4054.01","PC",17.3567190,2.5707102,12730.2717116,9.7053860,523.4129662,17.7377655,4697.0000000,4.5500000,0.7606290
"4055.01","PC",4.5679250,3.0470000,18440.0000000,14.2306000,1125.0000000,266.4680000,5675.0000000,4.4100000,1.0400000
"4056.01","PC",5.0518907,3.7430000,3310.0000000,9.1103600,1372.0000000,588.9980000,6328.9000000,4.1500000,1.5500000
"4057.01","PC",2.4076941,1.4380000,4810.0000000,7.1578100,1113.0000000,255.6300000,5702.0000000,4.4600000,0.9800000
"4058.01","PC",2.8668029,1.8790000,7280.0000000,,983.0000000,155.0450000,4871.9000000,,
"4059.01","PC",2.0381761,1.9880000,23020.0000000,13.0071000,1169.0000000,310.8350000,4928.0000000,4.5200000,0.8200000
"406.01","CP",13.1757294,2.1570272,2479.3477138,1.9602373,325.2663942,2.6453174,3349.0000000,4.9413800,0.3886090
"406.02","CP",6.6149110,0.9654605,1060.5715819,1.2731554,409.2506857,6.6294678,3349.0000000,4.9413800,0.3886090
"4060.01","PC",23.1315739,2.2930000,8950.0000000,,427.0000000,5.5333600,4952.3000000,,
"4061.01","FA",7.2087245,3.5060000,4690.0000000,,904.0000000,110.9130000,5144.9000000,,
"4062.01","PC",6.7473822,2.1120000,14810.0000000,13.1026000,730.0000000,47.3055000,5332.0000000,4.3500000,1.0600000
"4063.01","APC",1.6323062,1.8908720,12429.1862217,15.8543427,1337.9878723,757.4076888,5099.9000000,4.4500000,0.9125750
"4064.01","PC",3.8823511,2.6909833,3177.3446530,9.5364228,1465.0188040,1088.6638396,5622.4000000,3.9800000,1.6866800
"4065.01","PC",3.5908038,3.0270000,6690.0000000,9.8540700,1291.0000000,462.4670000,5657.0000000,4.3000000,1.1800000
"4066.01","PC",6.7201811,3.1870000,18030.0000000,11.5271000,823.0000000,76.4183000,4914.0000000,4.4900000,0.8500000
"4305.02","PC",374.3644315,3.6392863,310.5114444,5.1223706,437.3016226,8.6426188,6200.0000000,3.6337100,2.7539101
"4306.01","CP",2.7299049,0.8257288,7427.7249664,1.3513606,362.1910146,4.0669768,2887.0000000,5.1591700,0.1554980
"4307.01","PC",32.6966660,4.4283090,108.5170828,1.3159881,614.7243418,33.7475807,6079.1600000,4.4380000,1.0984300
"4307.02","PC",4.6545798,3.1445137,24.5834929,0.5531037,1177.3025181,454.0182322,6079.1600000,4.4380000,1.0984300
"4308.01","CP",9.1512776,2.6160000,1074.0000000,2.4514200,759.0000000,55.3616000,5015.0000000,4.4765200,0.7900000
"4309.01","PC",,2.1563739,661.1667085,2.5058764,405.3306898,6.3790933,5220.0000000,4.5493600,0.8299430
"431.01","CP",12.4610086,3.3195777,2078.1425981,3.2809492,588.5612549,28.3587888,4891.0000000,4.6200000,0.7266320
"431.02","CP",0.4900589,1.0123328,291.0399722,1.4741529,1730.7192689,2120.4474663,4891.0000000,4.6200000,0.7266320
"4310.01","PC",29.5667355,5.8086454,1403.3389700,2.6639199,386.9588163,5.2988300,4159.0000000,4.5350100,0.7210840
"4311.01","CP",15.0700779,3.8675641,852.6165721,2.7293235,621.4981538,35.2598429,5159.0000000,4.5190000,0.8507290
"4311.02","CP",0.9902892,1.3567356,278.9096992,1.4156529,1540.1309997,1329.6938235,5159.0000000,4.5190000,0.8507290
"4312.01","FA",726.1175225,2.2543368,1707.6927809,2.4385296,228.0606305,0.6393259,3808.0000000,4.6936600,0.5503300
"4313.01","PC",6.8227645,6.5295445,225.7612905,3.6003512,1370.0984633,832.7758427,5781.0000000,3.8278800,2.0587699
"4314.01","FA",73.5809820,2.1441598,347.4450365,3.3991025,703.1624290,57.7754894,7802.0000000,4.2138600,1.7611800
"4315.01","PC",8.2861614,3.4363150,617.1152562,2.2912229,825.5991243,109.7988765,5809.0000000,4.5673300,0.9142150
"4316.01","KP",20.2730282,3.6510000,17182.0000000,10.4386000,592.0000000,20.4393000,5742.0000000,4.5847300,0.8600000
"4531.01","KP",4.5334700,3.6052513,11929.8619692,13.2217030,1206.8860940,501.4020843,5846.0000000,4.3100000,1.1971000
"4532.01","KP",5.8176452,2.5770000,9178.0000000,11.6459000,1136.0000000,277.3900000,5633.4000000,4.2700000,1.2200000
"4533.01","KP",2.1747824,1.6540000,560.0000000,1.7910500,1013.0000000,174.9420000,4542.0000000,4.5800000,0.7100000
"4534.01","KP",2.8492802,2.0072155,3881.5844287,4.6802283,874.0426295,137.9276895,4279.0000000,4.5300000,0.7400000
"4535.01","KP",4.0984741,2.3234090,16869.9465037,14.8366922,1078.6113787,319.8755104,5198.0000000,4.3300000,1.0639499
"4536.01","KP",4.0460644,5.8240000,8004.0000000,18.2851000,2509.0000000,6586.4700000,6404.0000000,4.0300000,1.8100000
"4537.01","PC",6.6629951,1.3454748,949.4386612,3.7022837,1021.2631882,257.0820256,5975.0000000,4.4200000,1.0739200
"4538.01","KP",7.1385672,2.4640000,2064.0000000,3.6051600,787.0000000,63.7967000,5144.5000000,4.6000000,0.7700000
"4538.02","KP",3.4715644,3.0898302,883.5440120,3.7089633,963.9556035,204.0558879,5144.5000000,4.6000000,0.7700000
"4538.03","KP",10.4534748,2.3756170,1031.8928840,2.6747709,667.5456593,46.9293897,5144.5000000,4.6000000,0.7700000
"4539.01","KP",4.1591512,3.5899215,11970.9341343,12.2976844,1155.7024198,421.6043587,5576.0000000,4.3400000,1.1100000
"454.01","APC",18.0826220,2.3867987,8002.7855656,3.9117160,465.1025269,11.0589985,3321.0000000,4.9537300,0.2960000
"4540.01","PC",2.5048178,2.0770000,1723.0000000,3.9467000,1282.0000000,448.6550000,5328.0000000,4.4700000,0.9200000
"4541.01","APC",1.1339769,0.8520000,630.0000000,,1384.0000000,609.1240000,5986.2000000,,
"4542.01","PC",5.9167681,1.7482041,28729.1407932,23.7745145,890.7205689,148.7602594,4781.0000000,4.2900000,1.0500000
"4543.01","PC",5.7740318,4.5510000,4820.0000000,24.6129000,1412.0000000,660.3280000,4837.8000000,,3.1900000
"4544.01","KP",8.2000875,2.4601181,1079.5927267,2.7997542,704.4580992,58.2025038,4865.6000000,4.5400000,0.7934760
"4812.01","PC",3.3138453,3.8630000,3550.0000000,8.1559400,1753.0000000,1568.2700000,6153.0000000,4.2400000,1.3600000
"4813.01","PC",4.0492184,2.6590000,6560.0000000,,,,,,
"4814.01","PC",5.5457450,2.3020000,20790.0000000,15.8197000,918.0000000,118.1950000,5706.0000000,4.4100000,1.0500000
"4815.01","PC",8.9727235,3.8080000,10960.0000000,13.0195000,948.0000000,134.6310000,5605.0000000,4.2700000,1.2100000
"4816.01","PC",11.2473628,4.1130000,10340.0000000,15.7487000,920.0000000,119.0420000,6141.0000000,4.1400000,1.5300000
"4817.01","FP",3.1903730,2.6840000,42550.0000000,12.0669000,820.0000000,75.4043000,3722.0000000,4.6500000,0.6000000
"4818.01","PC",2.6006996,2.9370342,5706.9248795,8.8613965,1545.0922159,1346.9101325,6673.0000000,4.4700000,1.1433901
"4819.01","PC",1.5889429,1.1830000,22530.0000000,14.0293000,1245.0000000,399.3520000,5150.0000000,4.5700000,0.8000000
"482.01","FP",10.8717000,2.9439580,14603.3723800,9.0989640,373.2506060,4.5869403,3692.0000000,4.7809200,0.4880000
"4820.01","PC",27.1358856,4.1150500,6405.8040691,10.9270095,738.2202692,70.1883225,6315.0000000,4.2800000,1.3333200
"4821.01","PC",5.4693590,2.1190000,5940.0000000,12.6725000,1137.0000000,278.2380000,7182.0000000,4.2300000,1.6100000
"4822.01","PC",4.4712213,3.7710000,5140.0000000,15.8899000,2415.0000000,5650.0800000,7586.0000000,4.2200000,1.7100000
"4823.01","PC",3.7260939,3.1192423,18231.0352508,13.5887921,1160.4576185,428.5861553,5736.0000000,4.4500000,0.9975000
"4824.01","PC",5.1241620,4.6510000,6630.0000000,13.6708000,1367.0000000,581.3260000,5750.0000000,4.0100000,1.6500000
"4825.01","PC",2.8183053,4.1516796,7916.1131866,,1290.3655018,655.1971145,,,
"4826.01","PC",5.9730504,4.0410000,8220.0000000,13.7408000,1262.0000000,421.3420000,6137.0000000,4.2000000,1.4100000
"4827.01","FP",736.5601487,4.1830000,3600.0000000,13.9475000,,0.0558395,5895.4000000,,1.3100000
"4828.01","PC",19.0286016,3.9380000,8910.0000000,8.1351400,536.0000000,13.7261000,4733.0000000,4.5000000,0.8100000
"4829.01","FP",0.9855374,1.1800000,3290.0000000,10.8393000,1732.0000000,1493.9900000,6198.4000000,4.0200000,1.7600000
"4067.01","FP",3.6772391,4.2517064,13763.2116365,13.2496189,1244.8918384,567.6066573,5801.0000000,4.3600000,1.1179200
"4068.01","FP",1.1578392,1.3630000,9660.0000000,11.2362000,1973.0000000,2519.4500000,6409.0000000,4.4000000,1.1800000
"4069.01","PC",2.7240303,1.6490000,12600.0000000,10.9383000,1038.0000000,193.0300000,5366.0000000,4.4700000,0.9300000
"407.01","APC",2.1654694,3.4080000,4990.0000000,13.5615000,1970.0000000,2503.9600000,5830.0000000,4.2600000,1.8600000
"4070.01","PC",3.1504798,1.0960000,9210.0000000,10.0008000,876.0000000,98.0783000,5229.0000000,4.4900000,0.8900000
"4071.01","PC",6.5169955,2.4160000,930.0000000,2.2617400,783.0000000,62.6073000,4937.5000000,4.6400000,0.7100000
"4072.01","PC",2.1390271,3.5560000,19090.0000000,,1887.0000000,2105.5900000,5869.6000000,,
"4073.01","PC",2.3079651,2.0640000,1650.0000000,,,,,,
"4074.01","PC",3.2175013,3.2000000,11871.0000000,16.0110000,1580.0000000,1034.9400000,7932.0000000,4.3200000,1.5600000
"4075.01","PC",3.0492435,3.6270000,7425.0000000,,,,,,
"4076.01","PC",4.3965758,2.8270000,6250.0000000,9.7160100,1205.0000000,350.2890000,5957.0000000,4.3000000,1.2300000
"4077.01","PC",5.5679111,2.4294368,12867.4456847,9.5108395,808.2369842,100.8499947,4887.0000000,4.5300000,0.8015250
"4078.01","PC",3.1639309,3.1430000,4080.0000000,,1598.0000000,1083.9600000,6323.0000000,,
"4079.01","PC",1.9872259,2.4860000,19450.0000000,15.6112000,1670.0000000,1292.2500000,6178.0000000,4.4400000,1.0800000
"408.01","FP",1.3367900,1.4880000,700.0000000,2.7073200,1581.0000000,1038.3100000,5600.0000000,4.4374800,0.9800000
"4080.01","PC",3.7519831,2.8910000,17240.0000000,12.9516000,1157.0000000,297.5010000,5389.0000000,4.4300000,0.9700000
"4081.01","PC",9.2584055,3.8583323,2039.8195589,11.7073433,1361.0709228,811.0432719,5707.0000000,3.6400000,2.5363200
"4082.01","PC",4.6255680,3.6450000,9810.0000000,13.2242000,1313.0000000,493.4420000,5972.0000000,4.2300000,1.3400000
"4083.01","FP",2.0714803,3.1080000,1660.0000000,9.7546000,2274.0000000,4440.1100000,7047.0000000,3.8500000,2.4600000
"4317.01","PC",358.2825093,4.1416672,1862.6949843,3.8800495,191.8448019,0.3201261,4354.2900000,4.3955500,0.8659870
"4318.01","PC",1.1343824,1.4445000,313.8458861,1.7532446,1578.3530385,1466.6875463,5683.0000000,4.5872100,0.8468420
"4319.01","PC",,7.7272055,6743.4455261,6.5519689,379.3574727,4.8945816,4438.0000000,4.4380000,0.7250330
"432.01","FP",2.2470400,2.7130000,18890.4000000,18.1799000,1812.0000000,1793.2600000,6846.0000000,4.2300000,1.2000000
"4320.01","CP",25.1290153,4.2710000,465.0000000,1.9322600,627.0000000,25.7431000,5871.0000000,4.4329600,1.0400000
"4320.02","FA",46.4093732,4.8223370,435.7347505,2.1862997,519.1966657,17.1730953,5871.0000000,4.4329600,1.0356300
"4321.01","PC",,5.7408858,177.9248977,3.3520677,1162.1198678,431.0470784,6163.9700000,3.7239600,2.4612000
"4322.01","PC",13.4190972,5.2092440,348.2384065,2.4168515,850.6234364,123.7286797,5914.2000000,4.3092900,1.2053100
"4323.01","FA",14.6762658,3.2320455,3499.9379734,2.8523348,339.5049488,3.1398250,3414.0000000,4.7736400,0.4588610
"4323.02","FA",21.9692578,3.5662307,7940.6152389,4.1061739,296.7878863,1.8336046,3414.0000000,4.7736400,0.4588610
"4324.01","PC",6.2509468,1.1882969,770.1195597,1.1306823,438.8091174,8.7624100,3479.0000000,4.8309000,0.3953970
"4325.01","PC",1.6500673,0.9198679,2709.5349576,2.3990078,712.1282782,60.7790529,3896.0000000,4.7054100,0.4540490
"4326.01","PC",1826.0790324,4.1474226,587.1608288,2.7599003,408.0376856,6.5512188,6034.4900000,4.4212200,1.0790300
"4327.01","PC",0.8303285,0.6650000,680.0000000,3.4497100,1428.0000000,691.5380000,3672.0000000,4.6806400,0.5700000
"4328.01","PC",703.7936700,2.9297301,601.9566843,1.8602950,189.7945133,0.3066589,4709.0000000,4.5748600,0.7398350
"4329.01","CP",2.9224661,5.5560255,5724.0176730,20.8842189,2027.1156538,3990.5716341,5520.0000000,3.5500000,2.7442901
"4545.01","KP",4.0248735,2.3840000,23775.0000000,11.6786000,876.0000000,97.8595000,4492.0000000,4.5200000,0.7500000
"4546.01","PC",0.7456370,0.6710000,932.0000000,7.7123500,2202.0000000,3906.1700000,6984.0000000,4.0400000,1.9600000
"4547.01","KP",3.0026495,2.9675422,4411.9691117,9.4623840,1822.1913490,1830.2202779,5630.0000000,4.1100000,1.4500000
"4548.01","PC",4.6003967,1.4020000,1130.0000000,5.3950300,,82.7066000,5970.5000000,,1.5900000
"4549.01","PC",3.3129214,2.0970000,1815.0000000,4.2887700,1119.0000000,260.9650000,5512.0000000,4.4400000,0.9800000
"455.01","CP",5.3587760,1.3697764,2708.4393715,1.4454154,403.7401541,6.2795537,3562.0000000,4.9738900,0.2759530
"4550.01","PC",1.8868756,2.3930000,368.0000000,4.8297000,2734.0000000,9275.7000000,7751.0000000,3.8100000,2.5700000
"4551.01","CP",9.9562960,10.4740000,1024.0000000,8.3241100,1655.0000000,1247.7400000,4956.0000000,,3.3800000
"4552.01","CP",0.3011506,0.6404841,1457.6973975,1.2801124,1027.5964180,263.5186329,3304.0000000,4.9621200,0.2861780
"4553.01","PC",20.3129649,7.1852402,5194.3258042,10.8026737,866.2905237,133.0991422,6490.0000000,4.2300000,1.4658999
"4554.01","PC",703.9376608,9.0245368,337.4561615,1.4669377,458.2261962,10.4193507,5490.0000000,4.6181900,0.7962930
"4555.01","PC",522.6272677,9.8639237,238.5844154,2.2445426,279.9010524,1.4505715,6199.0000000,4.2153400,1.4097300
"4556.01","PC",3.7924560,1.2264922,3553.2788818,1.4571721,414.6491761,6.9862517,3319.0000000,5.0323600,0.2185530
"4557.01","PC",32.2919010,8.0916468,1517.2139238,5.1460938,616.6120377,34.1640224,6013.0000000,4.4380000,1.2331800
"4558.01","PC",6.5812768,4.6633670,55.2290807,1.6765354,1005.8880080,241.9466004,5217.0000000,4.4380000,2.2631199
